,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
19,5,320,80,240,25.49,289,90,199,25.51,120032,30008,226384,63096,2,0,51,10,0,250423-153832_Run_537_Idx_12037,1350,0,5e-05,20000000,1200320.0,300080.0,2263840.0,630960.0,0.75,0.6885813148788927
20,1,274,79,195,25.49,90,27,63,25.02,767720,214496,326112,94112,7,0,51,10,0,250423-173254_Run_759_Idx_50301,1900,0,5e-05,20000000,7677200.0,2144960.0,3261120.0,941120.0,0.7116788321167883,0.7
21,2,274,79,195,25.7,87,27,60,24.83,814296,230944,276184,75536,7,0,51,10,0,250423-173254_Run_759_Idx_50301,1900,0,5e-05,20000000,8142960.0,2309440.0,2761840.0,755360.0,0.7116788321167883,0.6896551724137931
22,3,279,78,201,25.87,88,27,61,24.57,871112,241992,265768,73152,7,0,51,10,0,250423-173254_Run_759_Idx_50301,1900,0,5e-05,20000000,8711120.0,2419920.0,2657680.0,731520.0,0.7204301075268817,0.6931818181818182
23,4,270,76,194,25.7,91,25,66,25.16,800736,230424,442952,114848,7,0,51,10,0,250423-173254_Run_759_Idx_50301,1900,0,5e-05,20000000,8007360.0,2304240.0,4429520.0,1148480.0,0.7185185185185186,0.7252747252747253
24,5,276,78,198,25.61,88,28,60,24.3,741552,204280,288000,85672,7,0,51,10,0,250423-173254_Run_759_Idx_50301,1900,0,5e-05,20000000,7415520.0,2042800.0,2880000.0,856720.0,0.717391304347826,0.6818181818181818
25,1,258,72,186,25.98,90,33,57,23.14,807584,218448,346240,101328,7,0,51,10,0,250423-155946_Run_415_Idx_84529,1040,0,5e-05,20000000,8075840.0,2184480.0,3462400.0,1013280.0,0.7209302325581395,0.6333333333333333
26,2,266,76,190,25.7,87,30,57,23.63,805424,207360,297720,86152,7,0,51,10,0,250423-155946_Run_415_Idx_84529,1040,0,5e-05,20000000,8054240.0,2073600.0,2977200.0,861520.0,0.7142857142857143,0.6551724137931034
27,3,258,71,187,25.95,86,30,56,23.56,746728,195744,305200,82328,7,0,51,10,0,250423-155946_Run_415_Idx_84529,1040,0,5e-05,20000000,7467280.0,1957440.0,3052000.0,823280.0,0.7248062015503876,0.6511627906976745
28,4,255,71,184,25.99,91,32,59,23.2,765720,206928,238488,70712,7,0,51,10,0,250423-155946_Run_415_Idx_84529,1040,0,5e-05,20000000,7657200.0,2069280.0,2384880.0,707120.0,0.7215686274509804,0.6483516483516484
29,5,256,69,187,26.19,88,31,57,23.64,748352,197816,388040,105712,7,0,51,10,0,250423-155946_Run_415_Idx_84529,1040,0,5e-05,20000000,7483520.0,1978160.0,3880400.0,1057120.0,0.73046875,0.6477272727272727
30,1,315,90,225,24.75,154,45,109,25.43,336096,89616,251224,66592,4,0,51,10,0,250423-211848_Run_726_Idx_99104,1820,0,5e-05,20000000,3360960.0,896160.0,2512240.0,665920.0,0.7142857142857143,0.7077922077922078
31,2,312,91,221,24.91,160,49,111,24.99,355016,94800,286792,80904,4,0,51,10,0,250423-211848_Run_726_Idx_99104,1820,0,5e-05,20000000,3550160.0,948000.0,2867920.0,809040.0,0.7083333333333334,0.69375
32,3,311,88,223,25.12,160,48,112,25.49,310040,83992,243792,65392,4,0,51,10,0,250423-211848_Run_726_Idx_99104,1820,0,5e-05,20000000,3100400.0,839920.0,2437920.0,653920.0,0.7170418006430869,0.7
33,4,309,90,219,24.88,163,49,114,25.05,302840,86448,302912,79368,4,0,51,10,0,250423-211848_Run_726_Idx_99104,1820,0,5e-05,20000000,3028400.0,864480.0,3029120.0,793680.0,0.7087378640776699,0.6993865030674846
34,5,312,89,223,24.97,163,50,113,24.86,354344,93264,330808,89864,4,0,51,10,0,250423-211848_Run_726_Idx_99104,1820,0,5e-05,20000000,3543440.0,932640.0,3308080.0,898640.0,0.7147435897435898,0.6932515337423313
35,1,284,81,203,23.12,160,45,115,20.8,282000,77048,163656,42672,4,0,51,10,0,250424-162952_Run_1978_Idx_89872,4950,0,5e-05,20000000,2820000.0,770480.0,1636560.0,426720.0,0.7147887323943662,0.71875
36,2,278,76,202,24.17,161,50,111,19.7,298200,81464,131672,36208,4,0,51,10,0,250424-162952_Run_1978_Idx_89872,4950,0,5e-05,20000000,2982000.0,814640.0,1316720.0,362080.0,0.7266187050359713,0.6894409937888198
37,3,293,84,209,23.52,168,49,119,19.52,390256,106568,194520,50152,4,0,51,10,0,250424-162952_Run_1978_Idx_89872,4950,0,5e-05,20000000,3902560.0,1065680.0,1945200.0,501520.0,0.7133105802047781,0.7083333333333334
38,4,283,80,203,22.93,165,47,118,19.72,256856,69912,228664,58440,4,0,51,10,0,250424-162952_Run_1978_Idx_89872,4950,0,5e-05,20000000,2568560.0,699120.0,2286640.0,584400.0,0.7173144876325088,0.7151515151515152
39,5,289,81,208,23.38,164,46,118,20.16,289624,83448,176920,45480,4,0,51,10,0,250424-162952_Run_1978_Idx_89872,4950,0,5e-05,20000000,2896240.0,834480.0,1769200.0,454800.0,0.7197231833910035,0.7195121951219512
40,1,312,80,232,26.62,281,81,200,26.44,95328,24512,208576,58624,2,0,51,10,0,250423-200730_Run_141_Idx_79321,360,0,5e-05,20000000,953280.0,245120.0,2085760.0,586240.0,0.7435897435897436,0.7117437722419929
41,2,312,80,232,26.61,281,80,201,26.62,96032,24704,231088,63040,2,0,51,10,0,250423-200730_Run_141_Idx_79321,360,0,5e-05,20000000,960320.0,247040.0,2310880.0,630400.0,0.7435897435897436,0.7153024911032029
42,3,314,80,234,26.52,276,82,194,26.32,94240,24064,225816,62800,2,0,51,10,0,250423-200730_Run_141_Idx_79321,360,0,5e-05,20000000,942400.0,240640.0,2258160.0,628000.0,0.7452229299363057,0.7028985507246377
43,4,313,80,233,26.48,280,81,199,26.43,93408,23944,225176,62776,2,0,51,10,0,250423-200730_Run_141_Idx_79321,360,0,5e-05,20000000,934080.0,239440.0,2251760.0,627760.0,0.744408945686901,0.7107142857142857
44,5,315,80,235,26.49,286,83,203,26.25,98016,24912,225296,61928,2,0,51,10,0,250423-200730_Run_141_Idx_79321,360,0,5e-05,20000000,980160.0,249120.0,2252960.0,619280.0,0.746031746031746,0.7097902097902098
45,1,308,80,228,26.05,168,52,116,25.02,331824,87952,319632,83896,4,0,51,10,0,250423-222827_Run_358_Idx_13557,900,0,5e-05,20000000,3318240.0,879520.0,3196320.0,838960.0,0.7402597402597403,0.6904761904761905
46,2,299,80,219,26.2,164,53,111,24.76,352016,97384,250568,68696,4,0,51,10,0,250423-222827_Run_358_Idx_13557,900,0,5e-05,20000000,3520160.0,973840.0,2505680.0,686960.0,0.7324414715719063,0.676829268292683
47,3,305,80,225,25.86,164,53,111,24.62,346632,93784,224056,61824,4,0,51,10,0,250423-222827_Run_358_Idx_13557,900,0,5e-05,20000000,3466320.0,937840.0,2240560.0,618240.0,0.7377049180327869,0.676829268292683
48,4,304,80,224,25.99,168,52,116,25.24,337400,90208,349096,92368,4,0,51,10,0,250423-222827_Run_358_Idx_13557,900,0,5e-05,20000000,3374000.0,902080.0,3490960.0,923680.0,0.7368421052631579,0.6904761904761905
49,5,299,80,219,26.09,160,51,109,25.09,343240,95904,244264,70336,4,0,51,10,0,250423-222827_Run_358_Idx_13557,900,0,5e-05,20000000,3432400.0,959040.0,2442640.0,703360.0,0.7324414715719063,0.68125
50,1,145,39,106,20.03,38,11,27,17.82,404928,109200,190648,63352,14,0,51,10,0,250424-170009_Run_1908_Idx_56687,4770,0,5e-05,20000000,4049280.0,1092000.0,1906480.0,633520.0,0.7310344827586207,0.7105263157894737
51,2,150,41,109,19.89,38,11,27,17.05,784472,233344,152888,41024,14,0,51,10,0,250424-170009_Run_1908_Idx_56687,4770,0,5e-05,20000000,7844720.0,2333440.0,1528880.0,410240.0,0.7266666666666667,0.7105263157894737
52,3,141,39,102,19.41,38,10,28,18.5,310464,97192,342624,89688,14,0,51,10,0,250424-170009_Run_1908_Idx_56687,4770,0,5e-05,20000000,3104640.0,971920.0,3426240.0,896880.0,0.723404255319149,0.7368421052631579
53,4,153,40,113,19.63,38,11,27,17.84,371936,99680,119488,47152,14,0,51,10,0,250424-170009_Run_1908_Idx_56687,4770,0,5e-05,20000000,3719360.0,996800.0,1194880.0,471520.0,0.738562091503268,0.7105263157894737
54,5,151,41,110,19.28,38,10,28,17.79,381648,106520,171328,46000,14,0,51,10,0,250424-170009_Run_1908_Idx_56687,4770,0,5e-05,20000000,3816480.0,1065200.0,1713280.0,460000.0,0.7284768211920529,0.7368421052631579
55,1,315,80,235,26.66,282,80,202,25.49,115776,29352,202672,55072,2,0,51,10,0,250424-063351_Run_1125_Idx_44789,2820,0,5e-05,20000000,1157760.0,293520.0,2026720.0,550720.0,0.746031746031746,0.7163120567375887
56,2,301,80,221,26.43,279,79,200,25.32,91360,24544,205528,57344,2,0,51,10,0,250424-063351_Run_1125_Idx_44789,2820,0,5e-05,20000000,913600.0,245440.0,2055280.0,573440.0,0.7342192691029901,0.7168458781362007
57,3,309,80,229,26.55,266,77,189,26.21,95232,24768,204784,59080,2,0,51,10,0,250424-063351_Run_1125_Idx_44789,2820,0,5e-05,20000000,952320.0,247680.0,2047840.0,590800.0,0.7411003236245954,0.7105263157894737
58,4,306,80,226,26.53,289,83,206,25.07,93760,24592,204736,56944,2,0,51,10,0,250424-063351_Run_1125_Idx_44789,2820,0,5e-05,20000000,937600.0,245920.0,2047360.0,569440.0,0.738562091503268,0.71280276816609
59,5,301,80,221,26.43,284,83,201,25.49,91328,24552,230368,65104,2,0,51,10,0,250424-063351_Run_1125_Idx_44789,2820,0,5e-05,20000000,913280.0,245520.0,2303680.0,651040.0,0.7342192691029901,0.7077464788732394
60,1,241,67,174,25.17,90,26,64,20.46,677240,186496,171776,52328,7,0,51,10,0,250424-002203_Run_1351_Idx_60474,3380,0,5e-05,20000000,6772400.0,1864960.0,1717760.0,523280.0,0.7219917012448133,0.7111111111111111
61,2,244,64,180,24.72,86,25,61,21.72,719728,192472,308304,82624,7,0,51,10,0,250424-002203_Run_1351_Idx_60474,3380,0,5e-05,20000000,7197280.0,1924720.0,3083040.0,826240.0,0.7377049180327869,0.7093023255813954
62,3,245,66,179,25.38,91,25,66,19.93,689400,186528,216400,58608,7,0,51,10,0,250424-002203_Run_1351_Idx_60474,3380,0,5e-05,20000000,6894000.0,1865280.0,2164000.0,586080.0,0.7306122448979592,0.7252747252747253
63,4,240,64,176,24.95,88,27,61,20.0,627480,169320,178152,64192,7,0,51,10,0,250424-002203_Run_1351_Idx_60474,3380,0,5e-05,20000000,6274800.0,1693200.0,1781520.0,641920.0,0.7333333333333333,0.6931818181818182
64,5,238,66,172,24.9,92,27,65,21.49,608464,168608,319776,99504,7,0,51,10,0,250424-002203_Run_1351_Idx_60474,3380,0,5e-05,20000000,6084640.0,1686080.0,3197760.0,995040.0,0.7226890756302521,0.7065217391304348
65,1,147,42,105,17.2,38,14,24,15.03,441264,122768,173152,56224,14,0,51,10,0,250424-083226_Run_1732_Idx_39217,4330,0,5e-05,20000000,4412640.0,1227680.0,1731520.0,562240.0,0.7142857142857143,0.631578947368421
66,2,142,43,99,17.07,38,10,28,15.71,430208,131760,223608,59224,14,0,51,10,0,250424-083226_Run_1732_Idx_39217,4330,0,5e-05,20000000,4302080.0,1317600.0,2236080.0,592240.0,0.6971830985915493,0.7368421052631579
67,3,151,44,107,17.72,36,12,24,13.5,399504,113088,164816,61832,14,0,51,10,0,250424-083226_Run_1732_Idx_39217,4330,0,5e-05,20000000,3995040.0,1130880.0,1648160.0,618320.0,0.7086092715231788,0.6666666666666666
68,4,140,41,99,17.89,37,11,26,15.43,432112,121072,107152,32752,14,0,51,10,0,250424-083226_Run_1732_Idx_39217,4330,0,5e-05,20000000,4321120.0,1210720.0,1071520.0,327520.0,0.7071428571428572,0.7027027027027027
69,5,132,39,93,18.35,38,10,28,15.0,340936,97824,70192,24464,14,0,51,10,0,250424-083226_Run_1732_Idx_39217,4330,0,5e-05,20000000,3409360.0,978240.0,701920.0,244640.0,0.7045454545454546,0.7368421052631579
70,1,308,94,214,25.23,271,83,188,26.2,85776,23840,215416,62376,2,0,51,10,0,250423-140055_Run_313_Idx_70964,790,0,5e-05,20000000,857760.0,238400.0,2154160.0,623760.0,0.6948051948051948,0.6937269372693727
71,2,318,94,224,25.23,268,79,189,26.5,88528,23704,227472,64912,2,0,51,10,0,250423-140055_Run_313_Idx_70964,790,0,5e-05,20000000,885280.0,237040.0,2274720.0,649120.0,0.7044025157232704,0.7052238805970149
72,3,312,94,218,25.28,265,73,192,26.59,88112,24000,207296,55080,2,0,51,10,0,250423-140055_Run_313_Idx_70964,790,0,5e-05,20000000,881120.0,240000.0,2072960.0,550800.0,0.6987179487179487,0.7245283018867924
73,4,312,94,218,25.23,273,82,191,26.11,86864,23704,216296,60568,2,0,51,10,0,250423-140055_Run_313_Idx_70964,790,0,5e-05,20000000,868640.0,237040.0,2162960.0,605680.0,0.6987179487179487,0.6996336996336996
74,5,316,94,222,25.31,281,86,195,26.04,89104,23976,212512,60856,2,0,51,10,0,250423-140055_Run_313_Idx_70964,790,0,5e-05,20000000,891040.0,239760.0,2125120.0,608560.0,0.7025316455696202,0.693950177935943
75,1,312,100,212,21.55,244,79,165,21.66,77480,22512,127448,37184,2,0,51,10,0,250424-103405_Run_1745_Idx_9565,4370,0,5e-05,20000000,774800.0,225120.0,1274480.0,371840.0,0.6794871794871795,0.6762295081967213
76,2,301,95,206,22.53,253,82,171,20.87,77368,21728,137504,39280,2,0,51,10,0,250424-103405_Run_1745_Idx_9565,4370,0,5e-05,20000000,773680.0,217280.0,1375040.0,392800.0,0.6843853820598007,0.6758893280632411
77,3,302,96,206,22.91,242,79,163,20.92,80952,23728,106928,31928,2,0,51,10,0,250424-103405_Run_1745_Idx_9565,4370,0,5e-05,20000000,809520.0,237280.0,1069280.0,319280.0,0.6821192052980133,0.6735537190082644
78,4,310,99,211,22.05,243,80,163,21.33,79360,23152,129816,37432,2,0,51,10,0,250424-103405_Run_1745_Idx_9565,4370,0,5e-05,20000000,793600.0,231520.0,1298160.0,374320.0,0.6806451612903226,0.6707818930041153
79,5,291,91,200,24.13,245,79,166,21.17,92784,26912,160752,45360,2,0,51,10,0,250424-103405_Run_1745_Idx_9565,4370,0,5e-05,20000000,927840.0,269120.0,1607520.0,453600.0,0.6872852233676976,0.6775510204081633
80,1,288,88,200,22.64,165,53,112,20.71,258664,68808,198872,52128,4,0,51,10,0,250423-150334_Run_1018_Idx_73289,2550,0,5e-05,20000000,2586640.0,688080.0,1988720.0,521280.0,0.6944444444444444,0.6787878787878788
81,2,292,93,199,21.98,153,52,101,20.52,242800,72784,236304,66560,4,0,51,10,0,250423-150334_Run_1018_Idx_73289,2550,0,5e-05,20000000,2428000.0,727840.0,2363040.0,665600.0,0.6815068493150684,0.6601307189542484
82,3,309,97,212,20.46,159,60,99,20.19,252008,75072,206352,63400,4,0,51,10,0,250423-150334_Run_1018_Idx_73289,2550,0,5e-05,20000000,2520080.0,750720.0,2063520.0,634000.0,0.686084142394822,0.6226415094339622
83,4,301,97,204,22.16,161,58,103,20.94,305560,81952,227336,65760,4,0,51,10,0,250423-150334_Run_1018_Idx_73289,2550,0,5e-05,20000000,3055600.0,819520.0,2273360.0,657600.0,0.6777408637873754,0.639751552795031
84,5,299,93,206,21.87,159,57,102,20.41,302016,89144,198400,53656,4,0,51,10,0,250423-150334_Run_1018_Idx_73289,2550,0,5e-05,20000000,3020160.0,891440.0,1984000.0,536560.0,0.6889632107023411,0.6415094339622641
85,1,233,64,169,25.85,89,25,64,19.72,741184,204816,199608,50168,7,0,51,10,0,250424-063456_Run_1479_Idx_53526,3700,0,5e-05,20000000,7411840.0,2048160.0,1996080.0,501680.0,0.7253218884120172,0.7191011235955056
86,2,241,66,175,25.39,90,26,64,20.4,774856,209856,318360,86888,7,0,51,10,0,250424-063456_Run_1479_Idx_53526,3700,0,5e-05,20000000,7748560.0,2098560.0,3183600.0,868880.0,0.7261410788381742,0.7111111111111111
87,3,240,67,173,25.62,92,27,65,20.08,686648,192800,204896,57360,7,0,51,10,0,250424-063456_Run_1479_Idx_53526,3700,0,5e-05,20000000,6866480.0,1928000.0,2048960.0,573600.0,0.7208333333333333,0.7065217391304348
88,4,233,64,169,25.44,91,26,65,19.89,681368,187312,242272,73344,7,0,51,10,0,250424-063456_Run_1479_Idx_53526,3700,0,5e-05,20000000,6813680.0,1873120.0,2422720.0,733440.0,0.7253218884120172,0.7142857142857143
89,5,237,66,171,25.41,91,25,66,19.92,650120,177032,245208,64032,7,0,51,10,0,250424-063456_Run_1479_Idx_53526,3700,0,5e-05,20000000,6501200.0,1770320.0,2452080.0,640320.0,0.7215189873417721,0.7252747252747253
90,1,319,81,238,26.58,274,80,194,26.22,112824,28352,210256,58400,2,0,51,10,0,250423-175902_Run_517_Idx_579,1300,0,5e-05,20000000,1128240.0,283520.0,2102560.0,584000.0,0.7460815047021944,0.708029197080292
91,2,310,89,221,25.57,275,83,192,25.83,90048,24440,203608,57408,2,0,51,10,0,250423-175902_Run_517_Idx_579,1300,0,5e-05,20000000,900480.0,244400.0,2036080.0,574080.0,0.7129032258064516,0.6981818181818182
92,3,313,87,226,25.95,267,77,190,26.31,93832,24752,221968,61736,2,0,51,10,0,250423-175902_Run_517_Idx_579,1300,0,5e-05,20000000,938320.0,247520.0,2219680.0,617360.0,0.7220447284345048,0.7116104868913857
93,4,315,85,230,26.11,270,80,190,25.71,97016,25224,213832,58600,2,0,51,10,0,250423-175902_Run_517_Idx_579,1300,0,5e-05,20000000,970160.0,252240.0,2138320.0,586000.0,0.7301587301587301,0.7037037037037037
94,5,309,90,219,25.49,284,87,197,25.5,92816,25512,206728,59048,2,0,51,10,0,250423-175902_Run_517_Idx_579,1300,0,5e-05,20000000,928160.0,255120.0,2067280.0,590480.0,0.7087378640776699,0.6936619718309859
95,1,157,42,115,26.66,37,10,27,27.0,1014248,268840,511240,137672,14,0,51,10,0,250423-091239_Run_12_Idx_9907,30,0,5e-05,20000000,10142480.0,2688400.0,5112400.0,1376720.0,0.732484076433121,0.7297297297297297
96,2,158,44,114,26.6,36,9,27,27.0,1004800,277472,236256,59064,14,0,51,10,0,250423-091239_Run_12_Idx_9907,30,0,5e-05,20000000,10048000.0,2774720.0,2362560.0,590640.0,0.7215189873417721,0.75
97,3,158,43,115,26.67,37,10,27,27.0,896184,238416,394024,106320,14,0,51,10,0,250423-091239_Run_12_Idx_9907,30,0,5e-05,20000000,8961840.0,2384160.0,3940240.0,1063200.0,0.7278481012658228,0.7297297297297297
98,4,157,43,114,26.59,38,11,27,27.0,962280,261024,366192,101984,14,0,51,10,0,250423-091239_Run_12_Idx_9907,30,0,5e-05,20000000,9622800.0,2610240.0,3661920.0,1019840.0,0.7261146496815286,0.7105263157894737
99,5,158,44,114,26.66,36,9,27,27.0,1043472,291512,346976,86744,14,0,51,10,0,250423-091239_Run_12_Idx_9907,30,0,5e-05,20000000,10434720.0,2915120.0,3469760.0,867440.0,0.7215189873417721,0.75
100,1,288,92,196,23.91,233,87,146,20.89,91416,25992,142640,41744,2,0,51,10,0,250424-050215_Run_1313_Idx_44089,3290,0,5e-05,20000000,914160.0,259920.0,1426400.0,417440.0,0.6805555555555556,0.6266094420600858
101,2,308,105,203,22.39,228,79,149,21.24,80952,24208,145336,40512,2,0,51,10,0,250424-050215_Run_1313_Idx_44089,3290,0,5e-05,20000000,809520.0,242080.0,1453360.0,405120.0,0.6590909090909091,0.6535087719298246
102,3,296,97,199,23.75,229,82,147,20.91,84800,24392,137936,40104,2,0,51,10,0,250424-050215_Run_1313_Idx_44089,3290,0,5e-05,20000000,848000.0,243920.0,1379360.0,401040.0,0.6722972972972973,0.6419213973799127
103,4,301,99,202,22.43,249,90,159,20.54,80016,22216,151288,43488,2,0,51,10,0,250424-050215_Run_1313_Idx_44089,3290,0,5e-05,20000000,800160.0,222160.0,1512880.0,434880.0,0.6710963455149501,0.6385542168674698
104,5,301,99,202,22.72,246,83,163,21.76,77432,22584,149192,41576,2,0,51,10,0,250424-050215_Run_1313_Idx_44089,3290,0,5e-05,20000000,774320.0,225840.0,1491920.0,415760.0,0.6710963455149501,0.6626016260162602
105,1,157,44,113,26.64,36,9,27,27.0,988040,270128,324064,81016,14,0,51,10,0,250423-150934_Run_184_Idx_34304,460,0,5e-05,20000000,9880400.0,2701280.0,3240640.0,810160.0,0.7197452229299363,0.75
106,2,158,42,116,26.62,38,10,28,27.0,1001016,263784,445712,117832,14,0,51,10,0,250423-150934_Run_184_Idx_34304,460,0,5e-05,20000000,10010160.0,2637840.0,4457120.0,1178320.0,0.7341772151898734,0.7368421052631579
107,3,157,43,114,26.5,37,10,27,27.0,1007056,270992,290784,78744,14,0,51,10,0,250423-150934_Run_184_Idx_34304,460,0,5e-05,20000000,10070560.0,2709920.0,2907840.0,787440.0,0.7261146496815286,0.7297297297297297
108,4,160,44,116,26.48,36,10,26,27.0,867240,240536,298432,80968,14,0,51,10,0,250423-150934_Run_184_Idx_34304,460,0,5e-05,20000000,8672400.0,2405360.0,2984320.0,809680.0,0.725,0.7222222222222222
109,5,157,42,115,26.55,38,11,27,27.0,1023896,273024,498960,144720,14,0,51,10,0,250423-150934_Run_184_Idx_34304,460,0,5e-05,20000000,10238960.0,2730240.0,4989600.0,1447200.0,0.732484076433121,0.7105263157894737
110,1,236,71,165,24.55,93,32,61,21.51,726448,210320,270304,84496,7,0,51,10,0,250423-192606_Run_743_Idx_97466,1860,0,5e-05,20000000,7264480.0,2103200.0,2703040.0,844960.0,0.6991525423728814,0.6559139784946236
111,2,260,79,181,24.16,90,33,57,20.46,702280,199944,260064,74304,7,0,51,10,0,250423-192606_Run_743_Idx_97466,1860,0,5e-05,20000000,7022800.0,1999440.0,2600640.0,743040.0,0.6961538461538461,0.6333333333333333
112,3,261,82,179,23.73,90,31,59,20.71,616008,181640,258632,71400,7,0,51,10,0,250423-192606_Run_743_Idx_97466,1860,0,5e-05,20000000,6160080.0,1816400.0,2586320.0,714000.0,0.685823754789272,0.6555555555555556
113,4,259,81,178,23.66,90,32,58,20.41,756384,220144,226456,69992,7,0,51,10,0,250423-192606_Run_743_Idx_97466,1860,0,5e-05,20000000,7563840.0,2201440.0,2264560.0,699920.0,0.6872586872586872,0.6444444444444445
114,5,249,77,172,24.03,91,30,61,21.99,568656,164992,310736,87896,7,0,51,10,0,250423-192606_Run_743_Idx_97466,1860,0,5e-05,20000000,5686560.0,1649920.0,3107360.0,878960.0,0.6907630522088354,0.6703296703296703
