RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,101,82,19,5,92,75,17,5
2,109,89,20,5,93,74,19,5
3,115,97,18,5,94,74,20,5
4,124,106,18,5,93,79,14,5
5,119,91,28,5,92,76,16,5
6,110,94,16,5,91,78,13,5
7,88,72,16,5,91,75,16,5
8,84,68,16,5,95,79,16,5
9,107,90,17,5,89,76,13,5
10,115,93,22,5,94,76,18,5
