RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,147,99,48,5,112,87,25,5
2,154,99,55,5,84,58,26,5
3,141,98,43,5,108,76,32,5
4,144,98,46,5,118,89,29,5
5,144,96,48,5,101,80,21,5
6,148,92,56,5,106,79,27,5
7,149,99,50,5,127,94,33,5
8,149,96,53,5,136,99,37,5
9,148,89,59,5,124,90,34,5
10,146,92,54,5,123,88,35,5
