RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,118,65,53,5,93,64,29,5
2,130,65,65,5,82,53,29,5
3,106,65,41,5,90,59,31,5
4,118,64,54,5,90,57,33,5
5,125,67,58,5,88,58,30,5
6,139,65,74,5,90,60,30,5
7,119,63,56,5,97,63,34,5
8,122,66,56,5,92,58,34,5
9,127,61,66,5,98,64,34,5
10,126,63,63,5,86,58,28,5
