RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,52,37,15,5,59,47,12,5
2,66,40,26,5,73,59,14,5
3,55,37,18,5,67,54,13,5
4,46,34,12,5,74,60,14,5
5,48,32,16,5,71,60,11,5
6,59,39,20,5,62,51,11,5
7,53,32,21,5,93,69,24,5
8,55,32,23,5,84,63,21,5
9,59,35,24,5,94,69,25,5
10,60,36,24,5,79,61,18,5
