RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,144,96,48,5,114,83,31,5
2,148,98,50,5,91,67,24,5
3,139,95,44,5,133,99,34,5
4,149,96,53,5,94,72,22,5
5,148,96,52,5,120,92,28,5
6,152,92,60,5,115,79,36,5
7,151,95,56,5,116,82,34,5
8,145,93,52,5,109,80,29,5
9,148,96,52,5,142,107,35,5
10,147,96,51,5,93,67,26,5
