RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,63,46,17,5,86,73,13,5
2,55,43,12,5,76,57,19,5
3,80,53,27,5,68,56,12,5
4,69,46,23,5,74,55,19,5
5,52,38,14,5,69,51,18,5
6,55,39,16,5,70,54,16,5
7,58,38,20,5,61,47,14,5
8,59,37,22,5,93,73,20,5
9,55,35,20,5,66,55,11,5
10,73,47,26,5,79,59,20,5
