RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,42,14,5,75,59,16,5
2,71,50,21,5,79,64,15,5
3,65,42,23,5,70,53,17,5
4,58,46,12,5,75,56,19,5
5,69,46,23,5,63,51,12,5
6,63,43,20,5,74,58,16,5
7,73,50,23,5,106,81,25,5
8,50,36,14,5,61,51,10,5
9,66,44,22,5,66,48,18,5
10,66,44,22,5,70,55,15,5
