RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,131,76,55,5,120,90,30,5
2,131,76,55,5,87,63,24,5
3,135,79,56,5,118,91,27,5
4,130,78,52,5,143,100,43,5
5,137,77,60,5,107,82,25,5
6,133,80,53,5,135,98,37,5
7,135,76,59,5,110,80,30,5
8,133,78,55,5,113,82,31,5
9,132,77,55,5,129,96,33,5
10,133,81,52,5,98,75,23,5
