timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740928877.162,0,9,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,18656456.0,611,4,63714,33.00952,18.053804,-130.208335,28,396496.0,75,0,276
1740928878.162,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44255928.0,1396,1,316021,33.35946,18.649279,-162.251794,28,459888.0,103,0,384
1740928879.162,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44415744.0,1400,1,600902,33.354122,18.935287,-97.147627,28,472912.0,101,0,745
1740928880.162,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44379888.0,1399,1,863308,33.37769,19.132227,-104.777023,28,490488.0,103,0,535
1740928881.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44379888.0,1399,0,1138134,33.428497,19.411108,-80.871580,28,498296.0,105,0,535
1740928882.162,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44372712.0,1399,1,1418297,33.376743,17.867365,-169.881190,28,473344.0,100,0,745
1740928883.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44451600.0,1401,0,1704375,33.212,17.752954,-154.113778,28,509912.0,102,0,384
1740928884.162,0,15,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44272320.0,1396,3,1986942,33.310318,17.921637,-169.881190,28,502536.0,101,0,384
1740928885.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44415744.0,1400,0,2258691,33.364136,18.206463,-154.113778,28,492736.0,104,0,535
1740928886.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44408568.0,1400,0,2260944,33.323193,18.366854,-112.915039,28,488984.0,104,0,535
1740928887.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44451600.0,1401,0,2336849,33.384922,18.641203,-104.777023,28,487992.0,100,0,535
1740928888.162,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44415744.0,1400,0,2276664,33.258278,18.794159,-112.915039,28,476632.0,108,0,745
1740928889.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44415744.0,1400,0,2216169,33.31386,19.205582,-80.871580,28,476992.0,101,0,384
1740928890.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44372712.0,1399,1,2297370,33.34626,19.433844,-97.147627,28,469744.0,100,0,535
1740928891.162,0,14,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44344032.0,1398,1,2377722,33.18566,18.300642,-137.837731,28,485464.0,106,0,0
1740928892.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44415744.0,1400,1,2322014,33.360897,17.59525,-112.915039,28,471224.0,105,0,384
1740928893.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44379888.0,1399,0,2261502,33.323456,17.752613,-137.837731,28,497616.0,103,0,535
1740928894.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,15,1.0,28,44408568.0,1400,1,2206350,33.405003,18.23044,-104.777023,28,476960.0,104,0,535
1740928895.162,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,22817,14,1.0,28,33949248.0,1098,301,2083010,27.328312,15.829368,-130.208335,24,244488.0,52,19,0
