timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740941112.263,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,27,1375216.0,64,0,0,33.42647,10.323295,137.837731,28,68744.0,17,0,384
1740941113.263,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,24775160.0,835,2,95722,32.96073,23.19458,130.208335,27,451840.0,85,0,384
1740941114.263,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44267208.0,1395,2,332992,33.4109,23.207169,154.113778,28,439208.0,98,0,384
1740941115.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,613417,33.462223,22.86423,137.837731,28,477664.0,100,0,535
1740941116.263,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44379888.0,1399,1,887051,33.401676,22.706356,145.975747,28,446464.0,98,0,745
1740941117.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44379888.0,1399,1,1166320,33.506264,22.68862,112.915039,28,473320.0,99,0,535
1740941118.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44408568.0,1400,0,1442017,33.616062,23.641241,97.147627,28,475944.0,100,0,535
1740941119.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,1711187,33.57424,23.39929,122.070318,28,490024.0,100,0,384
1740941120.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44308176.0,1397,3,1988142,33.482742,23.060644,112.915039,28,498800.0,100,0,745
1740941121.263,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2260271,33.3988,22.767746,112.915039,28,491464.0,100,0,745
1740941122.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44408568.0,1400,0,2214735,33.51054,23.181326,145.975747,28,488488.0,100,0,745
1740941123.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2290607,33.48944,23.166718,145.975747,28,482216.0,100,0,535
1740941124.263,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2230415,33.418602,22.920517,145.975747,28,451080.0,100,0,535
1740941125.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2306270,33.41222,22.679745,154.113778,28,468096.0,100,0,198
1740941126.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44408568.0,1400,0,2246636,33.564163,22.396645,162.251794,28,470984.0,100,0,535
1740941127.264,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2322487,33.48328,23.404934,122.070318,28,472048.0,100,0,535
1740941128.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44379888.0,1399,1,2266787,33.57852,23.460289,130.208335,28,470872.0,100,0,384
1740941129.263,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,44415744.0,1400,0,2342651,33.393063,23.074457,112.915039,28,476280.0,100,0,535
1740941130.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,15,1.0,28,41359440.0,1305,95,2251000,33.578045,21.890322,122.070318,28,429616.0,89,0,0
1740941131.263,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,13,1.0,25,27979192.0,1034,366,2205680,33.26556,18.639982,122.070318,28,217600.0,50,0,0
1740941132.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,7,1.0,10,9974616.0,1210,190,2076845,33.45196,18.947794,130.208335,28,201472.0,48,0,0
1740941133.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,6,1.0,6,6185256.0,1250,150,1999709,33.115185,18.92129,145.975747,28,190976.0,49,0,0
1740941134.264,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,6,1.0,6,6143616.0,1250,150,2062986,33.04231,18.767347,162.251794,28,198896.0,52,0,0
1740941135.264,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,39255,6,1.0,5,5256304.0,1268,132,1964107,33.02096,18.63249,162.251794,28,188952.0,48,0,0
