timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740853149.107,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,7390576.0,281,0,38337,32.8384,23.046495,122.070318,28,242736.0,45,0,0
1740853150.107,0,11,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,33196064.0,1068,0,156775,31.402502,25.577211,137.837731,28,559264.0,76,0,745
1740853151.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,427352,32.40634,24.439045,130.208335,28,474720.0,100,0,384
1740853152.107,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44408568.0,1400,0,696012,32.34822,24.953485,145.975747,28,463000.0,100,0,745
1740853153.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,970813,32.18544,24.779894,162.251794,28,476400.0,100,0,535
1740853154.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,1245629,32.32016,24.503378,179.036462,28,485280.0,100,0,535
1740853155.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44379888.0,1399,1,1524920,32.41184,24.305662,169.881190,28,498368.0,98,0,276
1740853156.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44408568.0,1400,0,1800642,32.46324,25.468025,104.777023,28,488608.0,100,0,745
1740853157.107,0,13,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44394744.0,1399,1,2078048,31.987585,25.380669,122.070318,28,511616.0,96,0,535
1740853158.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2276343,31.993782,24.964014,137.837731,28,499920.0,100,0,535
1740853159.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44379888.0,1399,1,2220308,32.36402,24.783155,130.208335,28,486224.0,99,0,535
1740853160.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44408568.0,1400,0,2297050,32.20066,24.87634,145.975747,28,457760.0,100,0,745
1740853161.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2236890,32.350483,25.106857,154.113778,28,479968.0,100,0,535
1740853162.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2312749,32.29924,24.82095,162.251794,28,470688.0,100,0,276
1740853163.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2252244,32.407063,24.536493,169.881190,28,478400.0,100,0,535
1740853164.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44408568.0,1400,0,2329017,32.46612,24.2623,169.881190,28,471272.0,100,0,276
1740853165.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44394744.0,1399,1,2271073,32.80252,25.361465,112.915039,28,465784.0,100,0,535
1740853166.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2210558,32.647663,25.42596,122.070318,28,471768.0,100,0,745
1740853167.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,43062496.0,1359,41,2184740,31.963676,24.930103,122.070318,28,396256.0,85,1,0
1740853168.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,27,38330912.0,1257,143,2220006,27.80968,24.081354,137.837731,28,195840.0,45,5,0
1740853169.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,14,1.0,26,36611936.0,1260,140,2191728,28.380241,23.999285,130.208335,28,197256.0,46,4,0
1740853170.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,14,1.0,26,35795832.0,1253,147,2127006,27.26,23.854237,137.837731,28,184064.0,44,5,0
1740853171.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,14,1.0,25,34640184.0,1249,151,2206888,26.99612,24.367197,162.251794,28,195840.0,45,5,0
1740853172.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,14,1.0,25,34248640.0,1253,147,2065094,27.301043,24.075775,162.251794,28,195840.0,45,5,0
1740853173.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,24,32157728.0,1257,143,2059115,28.30859,23.783072,162.251794,28,194184.0,47,4,0
1740853174.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30101264.0,1254,146,2168916,27.818962,23.41071,179.036462,28,190472.0,47,5,0
1740853175.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30153512.0,1256,144,2125650,26.935844,23.424126,104.777023,28,193544.0,46,5,0
1740853176.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30203152.0,1258,142,2079382,27.349241,24.69016,122.070318,28,195712.0,45,5,0
1740853177.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30361656.0,1255,145,2140599,27.844002,24.264183,122.070318,28,190472.0,47,4,0
1740853178.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30475752.0,1254,146,2060254,26.939693,24.167553,122.070318,28,185016.0,47,5,0
1740853179.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,30007024.0,1250,150,2171898,27.35234,23.596123,145.975747,28,188848.0,48,5,0
1740853180.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,23,29280880.0,1249,151,2110267,28.264233,24.064873,154.113778,28,191888.0,48,4,0
1740853181.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25780104.0,1262,138,2061899,29.68452,24.111729,137.837731,28,197896.0,47,3,0
1740853182.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25529720.0,1250,150,2047180,28.573801,24.063856,179.036462,28,196480.0,46,4,0
1740853183.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25758600.0,1261,139,2135585,29.486616,23.780895,179.036462,28,192416.0,49,3,0
1740853184.107,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25812624.0,1264,136,2083973,29.166842,23.617344,187.174479,28,198672.0,47,3,0
1740853185.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25654400.0,1256,144,2048278,28.47372,24.744427,122.070318,28,197256.0,46,4,0
1740853186.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,25551224.0,1251,149,2164962,28.567308,24.411993,112.915039,28,191112.0,48,4,0
1740853187.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,12,1.0,21,26764840.0,1291,109,2129391,30.20216,24.352177,145.975747,28,247752.0,60,3,535
1740853188.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,13,1.0,24,36665256.0,1400,0,2204078,32.40568,24.633392,145.975747,28,444216.0,100,0,535
1740853189.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2280305,32.519382,24.58834,130.208335,28,468024.0,100,0,535
1740853190.107,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2219807,32.459263,24.81092,162.251794,28,481728.0,100,0,535
1740853191.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2295649,32.21752,24.482462,162.251794,28,458024.0,100,0,535
1740853192.107,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44408568.0,1400,0,2236010,32.510323,24.250546,169.881190,28,464176.0,100,0,384
1740853193.107,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44379888.0,1399,1,2316685,32.492798,25.428057,112.915039,28,473216.0,98,0,745
1740853194.107,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17921,15,1.0,28,44415744.0,1400,0,2256162,32.526802,25.38536,112.915039,28,462808.0,100,0,535
